# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-09-19 20:43:43 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02331600 CHATTAHOOCHEE RIVER NEAR CORNELIA, GA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 02331600
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    36248       00045        00006      39444          Precipitation, total, inches (Sum)
#    36244       00060        00003      39442          Discharge, cubic feet per second (Mean)
#    36247       00065        00003      39443          Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	36248_00045_00006	36248_00045_00006_cd	36244_00060_00003	36244_00060_00003_cd	36247_00065_00003	36247_00065_00003_cd
USGS	02331600	2015-03-07	0.00	A	656	A	1.28	A
USGS	02331600	2015-03-08	0.00	A	635	A	1.25	A
USGS	02331600	2015-03-09	0.04	A	615	A	1.23	A
USGS	02331600	2015-03-10	0.07	A	616	A	1.23	A
USGS	02331600	2015-03-11	0.02	A	599	A	1.21	A
USGS	02331600	2015-03-12	0.06	A	580	A	1.18	A
USGS	02331600	2015-03-13	0.13	A	577	A	1.17	A
USGS	02331600	2015-03-14	0.58	A	759	A	1.40	A
USGS	02331600	2015-03-15	0.00	A	731	A	1.37	A
USGS	02331600	2015-03-16	0.00	A	645	A	1.27	A
USGS	02331600	2015-03-17	0.00	A	612	A	1.22	A
USGS	02331600	2015-03-18	0.00	A	585	A	1.19	A
USGS	02331600	2015-03-19	0.73	A	703	A	1.33	A
USGS	02331600	2015-03-20	0.01	A	864	A	1.53	A
USGS	02331600	2015-03-21	0.00	A	721	A	1.36	A
USGS	02331600	2015-03-22	0.33	A	676	A	1.31	A
USGS	02331600	2015-03-23	0.03	A	701	A	1.34	A
USGS	02331600	2015-03-24	0.00	A	644	A	1.27	A
USGS	02331600	2015-03-25	0.00	A	617	A	1.23	A
USGS	02331600	2015-03-26	0.00	A	611	A	1.22	A
USGS	02331600	2015-03-27	0.08	A	606	A	1.21	A
USGS	02331600	2015-03-28	0.00	A	564	A	1.16	A
USGS	02331600	2015-03-29	0.00	A	543	A	1.13	A
USGS	02331600	2015-03-30	0.27	A	630	A	1.24	A
USGS	02331600	2015-03-31	0.00	A	601	A	1.21	A
USGS	02331600	2015-04-01	0.00	A	575	A	1.17	A
USGS	02331600	2015-04-02	0.31	A	554	A	1.14	A
USGS	02331600	2015-04-03	0.04	A	615	A	1.23	A
USGS	02331600	2015-04-04	0.23	A	656	A	1.28	A
USGS	02331600	2015-04-05	0.00	A	585	A	1.18	A
USGS	02331600	2015-04-06			624	A	1.23	A
USGS	02331600	2015-04-07			1120	A	1.82	A
USGS	02331600	2015-04-08			887	A	1.55	A
USGS	02331600	2015-04-09			750	A	1.40	A
USGS	02331600	2015-04-10			717	A	1.36	A
USGS	02331600	2015-04-11			680	A	1.31	A
USGS	02331600	2015-04-12			634	A	1.25	A
USGS	02331600	2015-04-13			635	A	1.25	A
USGS	02331600	2015-04-14			1080	A	1.77	A
USGS	02331600	2015-04-15			1050	A	1.74	A
USGS	02331600	2015-04-16			976	A	1.65	A
USGS	02331600	2015-04-17			944	A	1.62	A
USGS	02331600	2015-04-18			937	A	1.61	A
USGS	02331600	2015-04-19			1940	A	2.59	A
USGS	02331600	2015-04-20			2840	A	3.53	A
USGS	02331600	2015-04-21			1820	A	2.54	A
USGS	02331600	2015-04-22			1390	A	2.08	A
USGS	02331600	2015-04-23			1220	A	1.89	A
USGS	02331600	2015-04-24			1110	A	1.75	A
USGS	02331600	2015-04-25			1130	A	1.78	A
USGS	02331600	2015-04-26			1070	A	1.71	A
USGS	02331600	2015-04-27			988	A	1.61	A
USGS	02331600	2015-04-28			938	A	1.55	A
USGS	02331600	2015-04-29			927	A	1.54	A
USGS	02331600	2015-04-30			900	A	1.51	A
USGS	02331600	2015-05-01			848	A	1.45	A
USGS	02331600	2015-05-02			814	A	1.41	A
USGS	02331600	2015-05-03			795	A	1.39	A
USGS	02331600	2015-05-04			772	A	1.36	A
USGS	02331600	2015-05-05			748	A	1.34	A
USGS	02331600	2015-05-06			734	A	1.32	A
USGS	02331600	2015-05-07			721	A	1.30	A
USGS	02331600	2015-05-08			734	A	1.32	A
USGS	02331600	2015-05-09			776	A	1.37	A
USGS	02331600	2015-05-10			718	A	1.30	A
USGS	02331600	2015-05-11			711	A	1.29	A
USGS	02331600	2015-05-12			678	A	1.25	A
USGS	02331600	2015-05-13			644	A	1.21	A
USGS	02331600	2015-05-14			619	A	1.17	A
USGS	02331600	2015-05-15			614	A	1.17	A
USGS	02331600	2015-05-16			615	A	1.17	A
USGS	02331600	2015-05-17			602	A	1.15	A
USGS	02331600	2015-05-18			635	A	1.19	A
USGS	02331600	2015-05-19			715	A	1.29	A
USGS	02331600	2015-05-20			609	A	1.16	A
USGS	02331600	2015-05-21			574	A	1.11	A
USGS	02331600	2015-05-22			541	A	1.06	A
USGS	02331600	2015-05-23			532	A	1.05	A
USGS	02331600	2015-05-24			520	A	1.03	A
USGS	02331600	2015-05-25			516	A	1.03	A
USGS	02331600	2015-05-26			718	A	1.29	A
USGS	02331600	2015-05-27			872	A	1.48	A
USGS	02331600	2015-05-28			674	A	1.24	A
USGS	02331600	2015-05-29			646	A	1.21	A
USGS	02331600	2015-05-30			569	A	1.10	A
USGS	02331600	2015-05-31			568	A	1.10	A
USGS	02331600	2015-06-01			593	A	1.14	A
USGS	02331600	2015-06-02			698	A	1.27	A
USGS	02331600	2015-06-03			761	A	1.35	A
USGS	02331600	2015-06-04			834	A	1.43	A
USGS	02331600	2015-06-05			627	A	1.18	A
USGS	02331600	2015-06-06			592	A	1.13	A
USGS	02331600	2015-06-07			545	A	1.07	A
USGS	02331600	2015-06-08			520	A	1.03	A
USGS	02331600	2015-06-09			775	A	1.36	A
USGS	02331600	2015-06-10			604	A	1.15	A
USGS	02331600	2015-06-11			599	A	1.14	A
USGS	02331600	2015-06-12			807	A	1.40	A
USGS	02331600	2015-06-13			595	A	1.14	A
USGS	02331600	2015-06-14			525	A	1.04	A
USGS	02331600	2015-06-15			490	A	0.99	A
USGS	02331600	2015-06-16			468	A	0.95	A
USGS	02331600	2015-06-17			449	A	0.92	A
USGS	02331600	2015-06-18			466	A	0.95	A
USGS	02331600	2015-06-19			492	A	0.99	A
USGS	02331600	2015-06-20			452	A	0.92	A
USGS	02331600	2015-06-21			472	A	0.96	A
USGS	02331600	2015-06-22			415	A	0.86	A
USGS	02331600	2015-06-23			389	A	0.82	A
USGS	02331600	2015-06-24			375	A	0.79	A
USGS	02331600	2015-06-25			405	A	0.85	A
USGS	02331600	2015-06-26			365	A	0.77	A
USGS	02331600	2015-06-27			461	A	0.94	A
USGS	02331600	2015-06-28			452	A	0.93	A
USGS	02331600	2015-06-29			375	A	0.79	A
USGS	02331600	2015-06-30			386	A	0.81	A
USGS	02331600	2015-07-01			424	A	0.88	A
USGS	02331600	2015-07-02			571	A	1.10	A
USGS	02331600	2015-07-03			1130	A	1.77	A
USGS	02331600	2015-07-04			879	A	1.49	A
USGS	02331600	2015-07-05			928	A	1.54	A
USGS	02331600	2015-07-06			733	A	1.32	A
USGS	02331600	2015-07-07			604	A	1.15	A
USGS	02331600	2015-07-08			529	A	1.04	A
USGS	02331600	2015-07-09			487	A	0.98	A
USGS	02331600	2015-07-10			451	A	0.92	A
USGS	02331600	2015-07-11			424	A	0.88	A
USGS	02331600	2015-07-12			409	A	0.85	A
USGS	02331600	2015-07-13			400	A	0.84	A
USGS	02331600	2015-07-14			412	A	0.85	A
USGS	02331600	2015-07-15			628	A	1.18	A
USGS	02331600	2015-07-16			427	A	0.88	A
USGS	02331600	2015-07-17			386	A	0.81	A
USGS	02331600	2015-07-18			373	A	0.79	A
USGS	02331600	2015-07-19			375	A	0.79	A
USGS	02331600	2015-07-20			381	A	0.80	A
USGS	02331600	2015-07-21			354	A	0.75	A
USGS	02331600	2015-07-22			345	A	0.73	A
USGS	02331600	2015-07-23			348	A	0.74	A
USGS	02331600	2015-07-24			350	A	0.74	A
USGS	02331600	2015-07-25			366	A	0.78	A
USGS	02331600	2015-07-26			322	A	0.69	A
USGS	02331600	2015-07-27			302	A	0.65	A
USGS	02331600	2015-07-28			330	A	0.71	A
USGS	02331600	2015-07-29			391	A	0.82	A
USGS	02331600	2015-07-30			457	A	0.93	A
USGS	02331600	2015-07-31			327	A	0.70	A
USGS	02331600	2015-08-01			291	A	0.62	A
USGS	02331600	2015-08-02			269	A	0.57	A
USGS	02331600	2015-08-03			256	A	0.54	A
USGS	02331600	2015-08-04			254	A	0.53	A
USGS	02331600	2015-08-05			242	A	0.50	A
USGS	02331600	2015-08-06			264	A	0.56	A
USGS	02331600	2015-08-07			302	A	0.64	A
USGS	02331600	2015-08-08			261	A	0.55	A
USGS	02331600	2015-08-09			237	A	0.49	A
USGS	02331600	2015-08-10			228	A	0.46	A
USGS	02331600	2015-08-11			704	A	1.25	A
USGS	02331600	2015-08-12			366	A	0.77	A
USGS	02331600	2015-08-13			295	A	0.63	A
USGS	02331600	2015-08-14			312	A	0.66	A
USGS	02331600	2015-08-15			289	A	0.61	A
USGS	02331600	2015-08-16			277	A	0.59	A
USGS	02331600	2015-08-17			328	A	0.68	A
USGS	02331600	2015-08-18			1010	A	1.64	A
USGS	02331600	2015-08-19			1060	A	1.69	A
USGS	02331600	2015-08-20			685	A	1.26	A
USGS	02331600	2015-08-21			504	A	1.01	A
USGS	02331600	2015-08-22			416	A	0.87	A
USGS	02331600	2015-08-23			666	A	1.22	A
USGS	02331600	2015-08-24			543	A	1.06	A
USGS	02331600	2015-08-25			407	A	0.85	A
USGS	02331600	2015-08-26			347	A	0.74	A
USGS	02331600	2015-08-27			322	A	0.69	A
USGS	02331600	2015-08-28			309	A	0.66	A
USGS	02331600	2015-08-29			297	A	0.63	A
USGS	02331600	2015-08-30			301	A	0.64	A
USGS	02331600	2015-08-31			312	A	0.67	A
USGS	02331600	2015-09-01			284	A	0.60	A
USGS	02331600	2015-09-02			268	A	0.57	A
USGS	02331600	2015-09-03			261	A	0.55	A
USGS	02331600	2015-09-04			274	A	0.58	A
USGS	02331600	2015-09-05			257	A	0.54	A
USGS	02331600	2015-09-06			251	A	0.52	A
USGS	02331600	2015-09-07			251	A	0.52	A
USGS	02331600	2015-09-08			256	A	0.54	A
USGS	02331600	2015-09-09			303	A	0.64	A
USGS	02331600	2015-09-10			524	A	1.03	A
USGS	02331600	2015-09-11			328	A	0.70	A
USGS	02331600	2015-09-12			280	A	0.59	A
USGS	02331600	2015-09-13			252	A	0.53	A
USGS	02331600	2015-09-14			229	A	0.46	A
USGS	02331600	2015-09-15			225	A	0.45	A
USGS	02331600	2015-09-16			220	A	0.44	A
USGS	02331600	2015-09-17			222	A	0.44	A
USGS	02331600	2015-09-18			209	A	0.41	A
USGS	02331600	2015-09-19			204	A	0.39	A
USGS	02331600	2015-09-20			200	A	0.38	A
USGS	02331600	2015-09-21			195	A	0.36	A
USGS	02331600	2015-09-22			203	A	0.39	A
USGS	02331600	2015-09-23			210	A	0.41	A
USGS	02331600	2015-09-24			201	A	0.38	A
USGS	02331600	2015-09-25			399	A	0.82	A
USGS	02331600	2015-09-26			632	A	1.19	A
USGS	02331600	2015-09-27			427	A	0.88	A
USGS	02331600	2015-09-28			341	A	0.73	A
USGS	02331600	2015-09-29			769	A	1.32	A
USGS	02331600	2015-09-30			697	A	1.27	A
USGS	02331600	2015-10-01			539	A	1.06	A
USGS	02331600	2015-10-02			707	A	1.26	A
USGS	02331600	2015-10-03			2130	A	2.72	A
USGS	02331600	2015-10-04			5030	A	5.34	A
USGS	02331600	2015-10-05			1440	A	2.18	A
USGS	02331600	2015-10-06			979	A	1.68	A
USGS	02331600	2015-10-07			790	A	1.46	A
USGS	02331600	2015-10-08			668	A	1.32	A
USGS	02331600	2015-10-09			585	A	1.21	A
USGS	02331600	2015-10-10			699	A	1.35	A
USGS	02331600	2015-10-11			633	A	1.27	A
USGS	02331600	2015-10-12			512	A	1.10	A
USGS	02331600	2015-10-13			474	A	1.04	A
USGS	02331600	2015-10-14			429	A	0.97	A
USGS	02331600	2015-10-15			400	A	0.92	A
USGS	02331600	2015-10-16			382	A	0.89	A
USGS	02331600	2015-10-17			365	A	0.85	A
USGS	02331600	2015-10-18			352	A	0.83	A
USGS	02331600	2015-10-19			343	A	0.81	A
USGS	02331600	2015-10-20			336	A	0.80	A
USGS	02331600	2015-10-21			333	A	0.79	A
USGS	02331600	2015-10-22			324	A	0.77	A
USGS	02331600	2015-10-23			319	A	0.76	A
USGS	02331600	2015-10-24			313	A	0.75	A
USGS	02331600	2015-10-25			317	A	0.76	A
USGS	02331600	2015-10-26			325	A	0.78	A
USGS	02331600	2015-10-27			387	A	0.89	A
USGS	02331600	2015-10-28			773	A	1.42	A
USGS	02331600	2015-10-29			678	A	1.32	A
USGS	02331600	2015-10-30	0.00	A	490	A	1.06	A
USGS	02331600	2015-10-31	0.00	A	427	A	0.96	A
USGS	02331600	2015-11-01	0.96	A	539	A	1.13	A
USGS	02331600	2015-11-02	3.01	A	4150	A	4.56	A
USGS	02331600	2015-11-03	0.01	A	2090	A	2.82	A
USGS	02331600	2015-11-04	0.02	A	1180	A	1.91	A
USGS	02331600	2015-11-05	0.23	A	963	A	1.65	A
USGS	02331600	2015-11-06	0.42	A	987	A	1.68	A
USGS	02331600	2015-11-07	0.81	A	1630	A	2.35	A
USGS	02331600	2015-11-08	0.53	A	1190	A	1.91	A
USGS	02331600	2015-11-09	1.52	A	2980	A	3.63	A
USGS	02331600	2015-11-10	0.02	A	1980	A	2.72	A
USGS	02331600	2015-11-11	0.00	A	1330	A	2.07	A
USGS	02331600	2015-11-12	0.01	A	1090	A	1.80	A
USGS	02331600	2015-11-13	0.00	A	955	A	1.64	A
USGS	02331600	2015-11-14	0.00	A	853	A	1.54	A
USGS	02331600	2015-11-15	0.00	A	791	A	1.47	A
USGS	02331600	2015-11-16	0.00	A	751	A	1.42	A
USGS	02331600	2015-11-17	0.00	A	722	A	1.38	A
USGS	02331600	2015-11-18	2.68	A	1520	A	2.14	A
USGS	02331600	2015-11-19	0.04	A	4370	A	4.80	A
USGS	02331600	2015-11-20	0.00	A	1580	A	2.36	A
USGS	02331600	2015-11-21	0.00	A	1190	A	1.97	A
USGS	02331600	2015-11-22	0.00	A	1030	A	1.79	A
USGS	02331600	2015-11-23	0.00	A	906	A	1.66	A
USGS	02331600	2015-11-24	0.00	A	832	A	1.58	A
USGS	02331600	2015-11-25	0.00	A	780	A	1.52	A
USGS	02331600	2015-11-26	0.00	A	745	A	1.48	A
USGS	02331600	2015-11-27	0.00	A	719	A	1.45	A
USGS	02331600	2015-11-28	0.00	A	703	A	1.43	A
USGS	02331600	2015-11-29	0.05	A	691	A	1.42	A
USGS	02331600	2015-11-30	0.17	A	819	A	1.57	A
USGS	02331600	2015-12-01	0.84	A	851	A	1.60	A
USGS	02331600	2015-12-02	0.69	A	2740	A	3.44	A
USGS	02331600	2015-12-03	0.00	A	1560	A	2.34	A
USGS	02331600	2015-12-04	0.00	A	1150	A	1.92	A
USGS	02331600	2015-12-05	0.00	A	1010	A	1.76	A
USGS	02331600	2015-12-06	0.00	A	924	A	1.68	A
USGS	02331600	2015-12-07	0.00	A	873	A	1.63	A
USGS	02331600	2015-12-08	0.00	A	832	A	1.58	A
USGS	02331600	2015-12-09	0.00	A	798	A	1.54	A
USGS	02331600	2015-12-10	0.00	A	778	A	1.52	A
USGS	02331600	2015-12-11	0.00	A	752	A	1.49	A
USGS	02331600	2015-12-12	0.00	A	727	A	1.46	A
USGS	02331600	2015-12-13	0.00	A	708	A	1.44	A
USGS	02331600	2015-12-14	0.50	A	788	A	1.53	A
USGS	02331600	2015-12-15	0.01	A	780	A	1.52	A
USGS	02331600	2015-12-16	0.02	A	712	A	1.44	A
USGS	02331600	2015-12-17	1.00	A	992	A	1.75	A
USGS	02331600	2015-12-18	0.00	A	882	A	1.63	A
USGS	02331600	2015-12-19	0.00	A	759	A	1.50	A
USGS	02331600	2015-12-20	0.00	A	719	A	1.45	A
USGS	02331600	2015-12-21	0.33	A	701	A	1.43	A
USGS	02331600	2015-12-22	0.40	A	980	A	1.74	A
USGS	02331600	2015-12-23	2.68	A	1440	A	2.19	A
USGS	02331600	2015-12-24	0.84	A	7630	A	7.48	A
USGS	02331600	2015-12-25	0.90	A	3910	A	4.51	A
USGS	02331600	2015-12-26	0.16	A	3360	A	4.00	A
USGS	02331600	2015-12-27	0.01	A	2200	A	2.92	A
USGS	02331600	2015-12-28	1.71	A	2200	A	2.93	A
USGS	02331600	2015-12-29	0.02	A	6220	A	6.34	A
USGS	02331600	2015-12-30	1.26	A	3960	A	4.53	A
USGS	02331600	2015-12-31	0.01	A	2850	A	3.55	A
USGS	02331600	2016-01-01	0.00	A	2220	A	2.94	A
USGS	02331600	2016-01-02	0.00	A	1900	A	2.65	A
USGS	02331600	2016-01-03	0.00	A	1710	A	2.48	A
USGS	02331600	2016-01-04	0.00	A	1590	A	2.36	A
USGS	02331600	2016-01-05	0.00	A	1460	A	2.23	A
USGS	02331600	2016-01-06	0.00	A	1390	A	2.15	A
USGS	02331600	2016-01-07	0.00	A	1350	A	2.11	A
USGS	02331600	2016-01-08	0.28	A	1360	A	2.12	A
USGS	02331600	2016-01-09	0.46	A	1300	A	2.06	A
USGS	02331600	2016-01-10	0.03	A	1490	A	2.26	A
USGS	02331600	2016-01-11	0.00	A	1280	A	2.03	A
USGS	02331600	2016-01-12	0.00	A	1210	A	1.96	A
USGS	02331600	2016-01-13	0.00	A	1170	A	1.91	A
USGS	02331600	2016-01-14	0.00	A	1130	A	1.88	A
USGS	02331600	2016-01-15	1.58	A	1940	A	2.66	A
USGS	02331600	2016-01-16	0.00	A	1910	A	2.66	A
USGS	02331600	2016-01-17	0.02	A	1400	A	2.17	A
USGS	02331600	2016-01-18	0.00	A	1250	A	2.00	A
USGS	02331600	2016-01-19	0.00	A	1170	A	1.92	A
USGS	02331600	2016-01-20			1150	A	1.89	A
USGS	02331600	2016-01-21			1130	A	1.87	A
USGS	02331600	2016-01-22			2470	A	3.18	A
USGS	02331600	2016-01-23			1770	A	2.53	A
USGS	02331600	2016-01-24			1380	A	2.15	A
USGS	02331600	2016-01-25	0.00	A	1270	A	2.02	A
USGS	02331600	2016-01-26	0.08	A	1220	A	1.96	A
USGS	02331600	2016-01-27	0.12	A	1270	A	2.02	A
USGS	02331600	2016-01-28	0.00	A	1220	A	1.97	A
USGS	02331600	2016-01-29	0.00	A	1170	A	1.92	A
USGS	02331600	2016-01-30	0.00	A	1120	A	1.86	A
USGS	02331600	2016-01-31	0.00	A	1100	A	1.83	A
USGS	02331600	2016-02-01	0.01	A	1080	A	1.82	A
USGS	02331600	2016-02-02	0.30	A	1060	A	1.79	A
USGS	02331600	2016-02-03	1.27	A	2330	A	3.03	A
USGS	02331600	2016-02-04	0.00	A	1790	A	2.54	A
USGS	02331600	2016-02-05	0.00	A	1390	A	2.15	A
USGS	02331600	2016-02-06	0.00	A	1250	A	2.01	A
USGS	02331600	2016-02-07	0.00	A	1200	A	1.94	A
USGS	02331600	2016-02-08	0.00	A	1160	A	1.90	A
USGS	02331600	2016-02-09	0.00	A	1120	A	1.86	A
USGS	02331600	2016-02-10	0.00	A	1080	A	1.82	A
USGS	02331600	2016-02-11	0.00	A	1060	A	1.80	A
USGS	02331600	2016-02-12	0.00	A	1050	A	1.78	A
USGS	02331600	2016-02-13	0.00	A	1020	A	1.74	A
USGS	02331600	2016-02-14	0.00	A	990	A	1.71	A
USGS	02331600	2016-02-15			987	A	1.71	A
USGS	02331600	2016-02-16			1190	A	1.94	A
USGS	02331600	2016-02-17	0.00	A	1070	A	1.81	A
USGS	02331600	2016-02-18	0.00	A	1010	A	1.73	A
USGS	02331600	2016-02-19	0.00	A	974	A	1.69	A
USGS	02331600	2016-02-20	0.00	A	971	A	1.69	A
USGS	02331600	2016-02-21	0.20	A	972	A	1.69	A
USGS	02331600	2016-02-22	0.26	A	989	A	1.71	A
USGS	02331600	2016-02-23	1.50	A	1510	A	2.27	A
USGS	02331600	2016-02-24	0.92	A	4270	A	4.79	A
USGS	02331600	2016-02-25	0.00	A	2220	A	2.95	A
USGS	02331600	2016-02-26	0.00	A	1580	A	2.35	A
USGS	02331600	2016-02-27	0.00	A	1360	A	2.12	A
USGS	02331600	2016-02-28	0.00	A	1260	A	2.01	A
USGS	02331600	2016-02-29	0.00	A	1200	A	1.94	A
USGS	02331600	2016-03-01	0.50	A	1150	A	1.90	A
USGS	02331600	2016-03-02	0.00	A	1260	A	2.01	A
USGS	02331600	2016-03-03			1140	A	1.88	A
USGS	02331600	2016-03-04			1160	A	1.91	A
USGS	02331600	2016-03-05	0.00	A	1100	A	1.83	A
USGS	02331600	2016-03-06	0.00	A	1070	A	1.81	A
USGS	02331600	2016-03-07	0.00	A	1040	A	1.77	A
USGS	02331600	2016-03-08	0.00	A	1030	A	1.76	A
USGS	02331600	2016-03-09	0.00	A	1000	A	1.73	A
USGS	02331600	2016-03-10	0.00	A	995	A	1.72	A
USGS	02331600	2016-03-11	0.00	A	983	A	1.70	A
USGS	02331600	2016-03-12	0.00	A	970	A	1.69	A
USGS	02331600	2016-03-13	0.34	A	1090	A	1.82	A
USGS	02331600	2016-03-14	0.00	A	1040	A	1.78	A
USGS	02331600	2016-03-15	0.00	A	1020	A	1.74	A
USGS	02331600	2016-03-16	0.00	A	983	A	1.70	A
USGS	02331600	2016-03-17	0.00	A	931	A	1.65	A
USGS	02331600	2016-03-18	0.00	A	921	A	1.64	A
USGS	02331600	2016-03-19	0.00	A	928	A	1.65	A
USGS	02331600	2016-03-20	0.00	A	902	A	1.62	A
USGS	02331600	2016-03-21	0.00	A	867	A	1.58	A
USGS	02331600	2016-03-22	0.00	A	846	A	1.56	A
USGS	02331600	2016-03-23	0.00	A	839	A	1.55	A
USGS	02331600	2016-03-24	0.16	A	845	A	1.56	A
USGS	02331600	2016-03-25	0.00	A	885	A	1.60	A
USGS	02331600	2016-03-26			828	A	1.54	A
USGS	02331600	2016-03-27			832	A	1.54	A
USGS	02331600	2016-03-28			840	A	1.55	A
USGS	02331600	2016-03-29			810	A	1.52	A
USGS	02331600	2016-03-30			799	A	1.51	A
USGS	02331600	2016-03-31	0.11	A	817	A	1.53	A
USGS	02331600	2016-04-01	0.51	A	1090	A	1.82	A
USGS	02331600	2016-04-02	0.01	A	934	A	1.65	A
USGS	02331600	2016-04-03	0.00	A	836	A	1.55	A
USGS	02331600	2016-04-04	0.00	A	802	A	1.51	A
USGS	02331600	2016-04-05	0.00	A	779	A	1.48	A
USGS	02331600	2016-04-06	0.26	A	763	A	1.46	A
USGS	02331600	2016-04-07	0.38	A	1120	A	1.76	A
USGS	02331600	2016-04-08	0.00	A	989	A	1.58	A
USGS	02331600	2016-04-09	0.00	A	930	A	1.51	A
USGS	02331600	2016-04-10	0.00	A	890	A	1.47	A
USGS	02331600	2016-04-11	0.14	A	886	A	1.46	A
USGS	02331600	2016-04-12	0.00	A	898	A	1.48	A
USGS	02331600	2016-04-13	0.00	A	851	A	1.42	A
USGS	02331600	2016-04-14	0.00	A	838	A	1.41	A
USGS	02331600	2016-04-15	0.00	A	829	A	1.40	A
USGS	02331600	2016-04-16	0.00	A	814	A	1.38	A
USGS	02331600	2016-04-17	0.00	A	800	A	1.37	A
USGS	02331600	2016-04-18	0.00	A	785	A	1.35	A
USGS	02331600	2016-04-19	0.00	A	771	A	1.33	A
USGS	02331600	2016-04-20	0.00	A	762	A	1.32	A
USGS	02331600	2016-04-21	0.00	A	748	A	1.31	A
USGS	02331600	2016-04-22	0.40	A	927	A	1.51	A
USGS	02331600	2016-04-23	0.00	A	930	A	1.51	A
USGS	02331600	2016-04-24	0.00	A	811	A	1.38	A
USGS	02331600	2016-04-25	0.00	A	770	A	1.33	A
USGS	02331600	2016-04-26	0.00	A	749	A	1.31	A
USGS	02331600	2016-04-27	0.00	A	729	A	1.28	A
USGS	02331600	2016-04-28	0.00	A	715	A	1.27	A
USGS	02331600	2016-04-29	0.00	A	699	A	1.25	A
USGS	02331600	2016-04-30	0.72	A	708	A	1.26	A
USGS	02331600	2016-05-01	0.44	A	998	A	1.59	A
USGS	02331600	2016-05-02	0.15	A	866	A	1.44	A
USGS	02331600	2016-05-03	0.10	A	830	A	1.40	A
USGS	02331600	2016-05-04	0.02	A	743	A	1.30	A
USGS	02331600	2016-05-05	0.03	A	717	A	1.27	A
USGS	02331600	2016-05-06	0.00	A	698	A	1.24	A
USGS	02331600	2016-05-07	0.00	A	674	A	1.21	A
USGS	02331600	2016-05-08	0.00	A	658	A	1.19	A
USGS	02331600	2016-05-09	0.00	A	635	A	1.16	A
USGS	02331600	2016-05-10	0.00	A	623	A	1.15	A
USGS	02331600	2016-05-11	0.57	A	661	A	1.19	A
USGS	02331600	2016-05-12	0.36	A	666	A	1.20	A
USGS	02331600	2016-05-13	0.02	A	717	A	1.27	A
USGS	02331600	2016-05-14	0.00	A	608	A	1.13	A
USGS	02331600	2016-05-15	0.00	A	570	A	1.07	A
USGS	02331600	2016-05-16	0.00	A	550	A	1.05	A
USGS	02331600	2016-05-17	0.41	A	651	A	1.18	A
USGS	02331600	2016-05-18	0.00	A	633	A	1.16	A
USGS	02331600	2016-05-19	0.00	A	600	A	1.12	A
USGS	02331600	2016-05-20	0.26	A	597	A	1.11	A
USGS	02331600	2016-05-21	0.00	A	716	A	1.27	A
USGS	02331600	2016-05-22	0.00	A	616	A	1.14	A
USGS	02331600	2016-05-23	0.00	A	558	A	1.06	A
USGS	02331600	2016-05-24	0.00	A	531	A	1.02	A
USGS	02331600	2016-05-25	0.00	A	518	A	1.00	A
USGS	02331600	2016-05-26	0.00	A	503	A	0.98	A
USGS	02331600	2016-05-27	0.10	A	505	A	0.98	A
USGS	02331600	2016-05-28	0.00	A	500	A	0.97	A
USGS	02331600	2016-05-29	0.00	A	479	A	0.94	A
USGS	02331600	2016-05-30	0.00	A	478	A	0.94	A
USGS	02331600	2016-05-31	0.01	A	470	A	0.92	A
USGS	02331600	2016-06-01	0.06	A	493	A	0.96	A
USGS	02331600	2016-06-02	0.01	A	511	A	0.99	A
USGS	02331600	2016-06-03	0.00	A	469	A	0.92	A
USGS	02331600	2016-06-04	0.69	A	480	A	0.94	A
USGS	02331600	2016-06-05	0.18	A	506	A	0.98	A
USGS	02331600	2016-06-06	0.54	A	566	A	1.07	A
USGS	02331600	2016-06-07	0.00	A	552	A	1.05	A
USGS	02331600	2016-06-08	0.00	A	448	A	0.89	A
USGS	02331600	2016-06-09	0.00	A	418	A	0.84	A
USGS	02331600	2016-06-10	0.00	A	408	A	0.82	A
USGS	02331600	2016-06-11	0.00	A	396	A	0.80	A
USGS	02331600	2016-06-12	0.00	A	384	A	0.78	A
USGS	02331600	2016-06-13	0.00	A	369	A	0.75	A
USGS	02331600	2016-06-14	0.00	A	366	A	0.75	A
USGS	02331600	2016-06-15	0.00	A	410	A	0.82	A
