# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-09-23 01:20:49 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02331600 CHATTAHOOCHEE RIVER NEAR CORNELIA, GA
# -----------------------------------------------------------------------------------
#
# Data provided for site 02331600
#            TS   parameter     statistic     Description
#         36244       00060     00003     Discharge, cubic feet per second (Mean)
#         36245       00065     00001     Gage height, feet (Maximum)
#         36246       00065     00002     Gage height, feet (Minimum)
#         36247       00065     00003     Gage height, feet (Mean)
#         36248       00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	36244_00060_00003	36244_00060_00003_cd	36247_00065_00003	36247_00065_00003_cd	36248_00045_00006	36248_00045_00006_cd
USGS	02331600	2018-03-28	895	A	1.47	A	0.00	A
USGS	02331600	2018-03-29	889	A	1.46	A	0.60	A
USGS	02331600	2018-03-30	1120	A	1.71	A	0.01	A
USGS	02331600	2018-03-31	932	A	1.51	A	0.00	A
USGS	02331600	2018-04-01	889	A	1.46	A	0.00	A
USGS	02331600	2018-04-02	868	A	1.43	A	0.00	A
USGS	02331600	2018-04-03	843	A	1.41	A	0.00	A
USGS	02331600	2018-04-04	843	A	1.41	A	0.04	A
USGS	02331600	2018-04-05	797	A	1.35	A	0.00	A
USGS	02331600	2018-04-06	789	A	1.34	A	0.00	A
USGS	02331600	2018-04-07	820	A	1.38	A	0.17	A
USGS	02331600	2018-04-08	791	A	1.34	A	0.00	A
USGS	02331600	2018-04-09	782	A	1.33	A	0.06	A
USGS	02331600	2018-04-10	764	A	1.31	A	0.00	A
USGS	02331600	2018-04-11	738	A	1.28	A	0.00	A
USGS	02331600	2018-04-12	726	A	1.26	A	0.00	A
USGS	02331600	2018-04-13	721	A	1.26	A	0.00	A
USGS	02331600	2018-04-14	719	A	1.25	A	0.00	A
USGS	02331600	2018-04-15	1030	A	1.61	A		
USGS	02331600	2018-04-16	1140	A	1.73	A		
USGS	02331600	2018-04-17	878	A	1.45	A		
USGS	02331600	2018-04-18	816	A	1.37	A	0.00	A
USGS	02331600	2018-04-19	769	A	1.32	A	0.00	A
USGS	02331600	2018-04-20	730	A	1.27	A	0.00	A
USGS	02331600	2018-04-21	720	A	1.25	A	0.00	A
USGS	02331600	2018-04-22	727	A	1.26	A	0.32	A
USGS	02331600	2018-04-23	2420	A	3.04	A	2.04	A
USGS	02331600	2018-04-24	2920	A	3.58	A	0.00	A
USGS	02331600	2018-04-25	2020	A	2.68	A		
USGS	02331600	2018-04-26	1580	A	2.22	A		
USGS	02331600	2018-04-27	1730	A	2.38	A		
USGS	02331600	2018-04-28	1280	A	1.88	A		
USGS	02331600	2018-04-29	1130	A	1.73	A		
USGS	02331600	2018-04-30	1040	A	1.63	A		
USGS	02331600	2018-05-01	984	A	1.57	A		
USGS	02331600	2018-05-02	945	A	1.52	A		
USGS	02331600	2018-05-03	916	A	1.49	A		
USGS	02331600	2018-05-04	885	A	1.45	A		
USGS	02331600	2018-05-05	866	A	1.43	A		
USGS	02331600	2018-05-06	853	A	1.42	A		
USGS	02331600	2018-05-07	820	A	1.38	A		
USGS	02331600	2018-05-08	804	A	1.36	A		
USGS	02331600	2018-05-09	792	A	1.34	A		
USGS	02331600	2018-05-10	773	A	1.32	A		
USGS	02331600	2018-05-11	763	A	1.31	A		
USGS	02331600	2018-05-12	738	A	1.28	A		
USGS	02331600	2018-05-13	719	A	1.25	A		
USGS	02331600	2018-05-14	707	A	1.24	A		
USGS	02331600	2018-05-15	702	A	1.23	A		
USGS	02331600	2018-05-16	2330	A	2.96	A		
USGS	02331600	2018-05-17	1290	A	1.90	A		
USGS	02331600	2018-05-18	1280	A	1.88	A		
USGS	02331600	2018-05-19	1300	A	1.91	A		
USGS	02331600	2018-05-20	1530	A	2.15	A		
USGS	02331600	2018-05-21	1430	A	2.05	A		
USGS	02331600	2018-05-22	1140	A	1.74	A		
USGS	02331600	2018-05-23	1770	A	2.41	A		
USGS	02331600	2018-05-24	1210	A	1.80	A		
USGS	02331600	2018-05-25	1080	A	1.68	A		
USGS	02331600	2018-05-26	1160	A	1.75	A		
USGS	02331600	2018-05-27	1010	A	1.60	A		
USGS	02331600	2018-05-28	1270	A	1.89	A		
USGS	02331600	2018-05-29	5220	A	5.60	A		
USGS	02331600	2018-05-30	7940	A	7.66	A		
USGS	02331600	2018-05-31	7200	A	7.12	A		
USGS	02331600	2018-06-01	4600	A	5.05	A		
USGS	02331600	2018-06-02	2510	A	3.17	A		
USGS	02331600	2018-06-03	2040	A	2.71	A		
USGS	02331600	2018-06-04	1800	A	2.46	A		
USGS	02331600	2018-06-05	1650	A	2.31	A		
USGS	02331600	2018-06-06	1540	A	2.18	A		
USGS	02331600	2018-06-07	1450	A	2.08	A		
USGS	02331600	2018-06-08	1390	A	2.01	A		
USGS	02331600	2018-06-09	1360	A	1.98	A		
USGS	02331600	2018-06-10	1340	A	1.95	A		
USGS	02331600	2018-06-11	1290	A	1.89	A		
USGS	02331600	2018-06-12	1340	A	1.96	A		
USGS	02331600	2018-06-13	1270	A	1.86	A		
USGS	02331600	2018-06-14	1280	A	1.88	A		
USGS	02331600	2018-06-15	1210	A	1.80	A		
USGS	02331600	2018-06-16	1170	A	1.76	A		
USGS	02331600	2018-06-17	1140	A	1.73	A		
USGS	02331600	2018-06-18	1080	A	1.67	A		
USGS	02331600	2018-06-19	1050	A	1.64	A		
USGS	02331600	2018-06-20	1030	A	1.62	A		
USGS	02331600	2018-06-21	1010	A	1.60	A		
USGS	02331600	2018-06-22	1010	A	1.60	A		
USGS	02331600	2018-06-23	1020	A	1.61	A		
USGS	02331600	2018-06-24	1030	A	1.62	A		
USGS	02331600	2018-06-25	1040	A	1.63	A		
USGS	02331600	2018-06-26	1160	A	1.76	A		
USGS	02331600	2018-06-27	1490	A	2.12	A		
USGS	02331600	2018-06-28	1410	A	2.04	A		
USGS	02331600	2018-06-29	1210	A	1.81	A		
USGS	02331600	2018-06-30	1060	A	1.65	A		
USGS	02331600	2018-07-01	1020	A	1.61	A		
USGS	02331600	2018-07-02	1620	A	2.26	A		
USGS	02331600	2018-07-03	1170	A	1.76	A		
USGS	02331600	2018-07-04	1050	A	1.64	A		
USGS	02331600	2018-07-05	1160	A	1.76	A		
USGS	02331600	2018-07-06	1120	A	1.72	A		
USGS	02331600	2018-07-07	1160	A	1.75	A		
USGS	02331600	2018-07-08	1080	A	1.67	A		
USGS	02331600	2018-07-09	941	A	1.52	A		
USGS	02331600	2018-07-10	889	A	1.46	A		
USGS	02331600	2018-07-11	857	A	1.42	A		
USGS	02331600	2018-07-12	843	A	1.41	A		
USGS	02331600	2018-07-13	851	A	1.41	A		
USGS	02331600	2018-07-14	972	A	1.55	A		
USGS	02331600	2018-07-15	836	A	1.40	A		
USGS	02331600	2018-07-16	834	A	1.40	A		
USGS	02331600	2018-07-17	1040	A	1.63	A		
USGS	02331600	2018-07-18	871	A	1.44	A		
USGS	02331600	2018-07-19	823	A	1.38	A		
USGS	02331600	2018-07-20	774	A	1.32	A		
USGS	02331600	2018-07-21	860	A	1.42	A		
USGS	02331600	2018-07-22	863	A	1.43	A		
USGS	02331600	2018-07-23	812	A	1.37	A		
USGS	02331600	2018-07-24	782	A	1.33	A		
USGS	02331600	2018-07-25	799	A	1.35	A		
USGS	02331600	2018-07-26	731	A	1.27	A		
USGS	02331600	2018-07-27	696	A	1.22	A		
USGS	02331600	2018-07-28	672	A	1.19	A		
USGS	02331600	2018-07-29	652	A	1.16	A		
USGS	02331600	2018-07-30	638	A	1.14	A		
USGS	02331600	2018-07-31	716	A	1.24	A		
USGS	02331600	2018-08-01	1010	A	1.59	A		
USGS	02331600	2018-08-02	1600	A	2.24	A		
USGS	02331600	2018-08-03	3670	A	4.22	A		
USGS	02331600	2018-08-04	2010	A	2.66	A		
USGS	02331600	2018-08-05	2360	A	3.01	A		
USGS	02331600	2018-08-06	1510	A	2.14	A		
USGS	02331600	2018-08-07	1220	A	1.82	A		
USGS	02331600	2018-08-08	1120	A	1.72	A		
USGS	02331600	2018-08-09	1130	A	1.73	A		
USGS	02331600	2018-08-10	1030	A	1.62	A		
USGS	02331600	2018-08-11	960	A	1.54	A		
USGS	02331600	2018-08-12	968	A	1.55	A		
USGS	02331600	2018-08-13	869	A	1.44	A		
USGS	02331600	2018-08-14	823	A	1.38	A		
USGS	02331600	2018-08-15	789	A	1.34	A		
USGS	02331600	2018-08-16	766	A	1.31	A		
USGS	02331600	2018-08-17	765	A	1.31	A		
USGS	02331600	2018-08-18	909	A	1.48	A		
USGS	02331600	2018-08-19	801	A	1.36	A		
USGS	02331600	2018-08-20	830	A	1.39	A		
USGS	02331600	2018-08-21	788	A	1.34	A		
USGS	02331600	2018-08-22	757	A	1.30	A		
USGS	02331600	2018-08-23	709	A	1.24	A		
USGS	02331600	2018-08-24	670	A	1.19	A		
USGS	02331600	2018-08-25	650	A	1.16	A		
USGS	02331600	2018-08-26	640	A	1.15	A		
USGS	02331600	2018-08-27	628	A	1.13	A		
USGS	02331600	2018-08-28	612	A	1.11	A		
USGS	02331600	2018-08-29	604	A	1.09	A		
USGS	02331600	2018-08-30	601	A	1.09	A		
USGS	02331600	2018-08-31	582	A	1.06	A		
USGS	02331600	2018-09-01	576	A	1.05	A		
USGS	02331600	2018-09-02	564	A	1.03	A		
USGS	02331600	2018-09-03	555	A	1.02	A		
USGS	02331600	2018-09-04	546	A	1.00	A		
USGS	02331600	2018-09-05	546	A	1.00	A		
USGS	02331600	2018-09-06	544	A	1.00	A		
USGS	02331600	2018-09-07	543	A	0.99	A		
USGS	02331600	2018-09-08	524	A	0.95	A		
USGS	02331600	2018-09-09	574	A	1.04	A		
USGS	02331600	2018-09-10	560	A	1.03	A		
USGS	02331600	2018-09-11	961	A	1.53	A		
USGS	02331600	2018-09-12	773	A	1.32	A		
USGS	02331600	2018-09-13	662	A	1.17	A		
USGS	02331600	2018-09-14	653	A	1.16	A		
USGS	02331600	2018-09-15	562	A	1.03	A		
USGS	02331600	2018-09-16	573	A	1.05	A		
USGS	02331600	2018-09-17	614	A	1.11	A		
USGS	02331600	2018-09-18	560	A	1.03	A		
USGS	02331600	2018-09-19	543	A	0.99	A		
USGS	02331600	2018-09-20	526	A	0.96	A		
USGS	02331600	2018-09-21	511	A	0.92	A		
USGS	02331600	2018-09-22	501	A	0.90	A		
USGS	02331600	2018-09-23	495	A	0.89	A		
USGS	02331600	2018-09-24	494	A	0.88	A		
USGS	02331600	2018-09-25	532	A	0.97	A		
USGS	02331600	2018-09-26	648	A	1.15	A		
USGS	02331600	2018-09-27	673	A	1.19	A		
USGS	02331600	2018-09-28	726	A	1.26	A		
USGS	02331600	2018-09-29	564	A	1.03	A		
USGS	02331600	2018-09-30	536	A	0.98	A		
USGS	02331600	2018-10-01	519	A	0.94	A		
USGS	02331600	2018-10-02	503	A	0.90	A		
USGS	02331600	2018-10-03	497	A	0.89	A		
USGS	02331600	2018-10-04	491	A	0.88	A		
USGS	02331600	2018-10-05	479	A	0.85	A		
USGS	02331600	2018-10-06	476	A	0.84	A		
USGS	02331600	2018-10-07	471	A	0.83	A		
USGS	02331600	2018-10-08	474	A	0.84	A		
USGS	02331600	2018-10-09	500	A	0.90	A		
USGS	02331600	2018-10-10	609	A	1.08	A		
USGS	02331600	2018-10-11	1310	A	1.94	A		
USGS	02331600	2018-10-12	700	A	1.33	A		
USGS	02331600	2018-10-13	504	A	1.09	A		
USGS	02331600	2018-10-14	463	A	1.00	A		
USGS	02331600	2018-10-15	449	A	0.97	A		
USGS	02331600	2018-10-16	446	A	0.96	A		
USGS	02331600	2018-10-17	485	A	1.05	A		
USGS	02331600	2018-10-18	429	A	0.92	A		
USGS	02331600	2018-10-19	415	A	0.89	A		
USGS	02331600	2018-10-20	415	A	0.89	A		
USGS	02331600	2018-10-21	400	A	0.85	A		
USGS	02331600	2018-10-22	392	A	0.83	A		
USGS	02331600	2018-10-23	393	A	0.84	A		
USGS	02331600	2018-10-24	390	A	0.83	A	0.00	A
USGS	02331600	2018-10-25	388	A	0.82	A	0.19	A
USGS	02331600	2018-10-26	986	A	1.64	A	1.75	A
USGS	02331600	2018-10-27	775	A	1.50	A	0.00	A
USGS	02331600	2018-10-28	556	A	1.21	A	0.00	A
USGS	02331600	2018-10-29	494	A	1.07	A	0.00	A
USGS	02331600	2018-10-30	457	A	0.99	A	0.00	A
USGS	02331600	2018-10-31	443	A	0.96	A	0.00	A
USGS	02331600	2018-11-01	452	A	0.98	A	0.41	A
USGS	02331600	2018-11-02	574	A	1.23	A	0.09	A
USGS	02331600	2018-11-03	496	A	1.08	A	0.00	A
USGS	02331600	2018-11-04	462	A	1.00	A	0.00	A
USGS	02331600	2018-11-05	475	A	1.03	A	0.07	A
USGS	02331600	2018-11-06	896	A	1.58	A	0.73	A
USGS	02331600	2018-11-07	796	A	1.53	A	0.06	A
USGS	02331600	2018-11-08	608	A	1.29	A	0.13	A
USGS	02331600	2018-11-09	876	A	1.59	A	0.77	A
USGS	02331600	2018-11-10	869	A	1.62	A	0.00	A
USGS	02331600	2018-11-11	657	A	1.36	A	0.00	A
USGS	02331600	2018-11-12	3040	A	3.41	A	3.64	A
USGS	02331600	2018-11-13	3950	A	4.43	A	0.11	A
USGS	02331600	2018-11-14	1530	A	2.27	A	0.55	A
USGS	02331600	2018-11-15	2090	A	2.79	A	0.65	A
USGS	02331600	2018-11-16	1490	A	2.23	A	0.00	A
USGS	02331600	2018-11-17	1130	A	1.88	A	0.00	A
USGS	02331600	2018-11-18	934	A	1.69	A	0.00	A
USGS	02331600	2018-11-19	831	A	1.58	A	0.00	A
USGS	02331600	2018-11-20	758	A	1.49	A	0.00	A
USGS	02331600	2018-11-21	699	A	1.42	A	0.00	A
USGS	02331600	2018-11-22	662	A	1.37	A	0.00	A
USGS	02331600	2018-11-23	635	A	1.33	A	0.14	A
USGS	02331600	2018-11-24	971	A	1.71	A	0.52	A
USGS	02331600	2018-11-25	797	A	1.54	A	0.08	A
USGS	02331600	2018-11-26	742	A	1.47	A	0.05	A
USGS	02331600	2018-11-27	675	A	1.38	A	0.00	A
USGS	02331600	2018-11-28	634	A	1.33	A	0.00	A
USGS	02331600	2018-11-29	614	A	1.30	A	0.01	A
USGS	02331600	2018-11-30	623	A	1.31	A	0.09	A
USGS	02331600	2018-12-01	1370	A	2.06	A	1.96	A
USGS	02331600	2018-12-02	2690	A	3.36	A	0.49	A
USGS	02331600	2018-12-03	1390	A	2.13	A	0.00	A
USGS	02331600	2018-12-04	1050	A	1.81	A	0.00	A
USGS	02331600	2018-12-05	885	A	1.64	A	0.00	A
USGS	02331600	2018-12-06	803	A	1.55	A	0.00	A
USGS	02331600	2018-12-07	762	A	1.50	A	0.01	A
USGS	02331600	2018-12-08	879	A	1.62	A	1.54	A
USGS	02331600	2018-12-09	3540	A	4.13	A	1.22	A
USGS	02331600	2018-12-10	2050	A	2.75	A	0.49	A
USGS	02331600	2018-12-11	1600	A	2.34	A	0.00	A
USGS	02331600	2018-12-12	1290	A	2.02	A	0.00	A
USGS	02331600	2018-12-13	1120	A	1.87	A	0.00	A
USGS	02331600	2018-12-14	1140	A	1.89	A	0.94	A
USGS	02331600	2018-12-15	1890	A	2.60	A	0.28	A
USGS	02331600	2018-12-16	1480	A	2.23	A	0.01	A
USGS	02331600	2018-12-17	1300	A	2.04	A	0.00	A
USGS	02331600	2018-12-18	1170	A	1.92	A	0.00	A
USGS	02331600	2018-12-19	1080	A	1.83	A	0.00	A
USGS	02331600	2018-12-20	1370	A	2.11	A	0.93	A
USGS	02331600	2018-12-21	2480	A	3.15	A	0.75	A
USGS	02331600	2018-12-22	1830	A	2.55	A	0.00	A
USGS	02331600	2018-12-23	1440	A	2.19	A	0.05	A
USGS	02331600	2018-12-24	1310	A	2.05	A	0.00	A
USGS	02331600	2018-12-25	1210	A	1.95	A	0.00	A
USGS	02331600	2018-12-26	1130	A	1.88	A	0.00	A
USGS	02331600	2018-12-27	1090	A	1.84	A	0.82	A
USGS	02331600	2018-12-28	11600	A	9.98	A	3.44	A
USGS	02331600	2018-12-29	4180	A	4.69	A	0.00	A
USGS	02331600	2018-12-30	2550	A	3.21	A	0.44	A
USGS	02331600	2018-12-31	2130	A	2.81	A	0.57	A
USGS	02331600	2019-01-01	2240	A	2.91	A	0.05	A
USGS	02331600	2019-01-02	1880	A	2.60	A	0.20	A
USGS	02331600	2019-01-03	2250	A	2.93	A	0.61	A
USGS	02331600	2019-01-04	3020	A	3.66	A	1.42	A
USGS	02331600	2019-01-05	2560	A	3.22	A	0.00	A
USGS	02331600	2019-01-06	1980	A	2.68	A	0.00	A
USGS	02331600	2019-01-07	1760	A	2.50	A	0.00	A
USGS	02331600	2019-01-08	1650	A	2.39	A	0.00	A
USGS	02331600	2019-01-09	1550	A	2.29	A	0.00	A
USGS	02331600	2019-01-10	1470	A	2.21	A	0.00	A
USGS	02331600	2019-01-11	1410	A	2.16	A	0.00	A
USGS	02331600	2019-01-12	1390	A	2.13	A	0.65	A
USGS	02331600	2019-01-13	1940	A	2.65	A	0.20	A
USGS	02331600	2019-01-14	1540	A	2.28	A	0.00	A
USGS	02331600	2019-01-15	1420	A	2.17	A	0.00	A
USGS	02331600	2019-01-16	1360	A	2.11	A	0.00	A
USGS	02331600	2019-01-17	1340	A	2.08	A	0.22	A
USGS	02331600	2019-01-18	1370	A	2.11	A	0.01	A
USGS	02331600	2019-01-19	1750	A	2.46	A	1.22	A
USGS	02331600	2019-01-20	3290	A	3.89	A	0.00	A
USGS	02331600	2019-01-21	1830	A	2.55	A	0.00	A
USGS	02331600	2019-01-22	1570	A	2.32	A	0.00	A
USGS	02331600	2019-01-23	1500	A	2.24	A	0.92	A
USGS	02331600	2019-01-24	3030	A	3.67	A	0.40	A
USGS	02331600	2019-01-25	1950	A	2.66	A	0.00	A
USGS	02331600	2019-01-26	1670	A	2.41	A	0.00	A
USGS	02331600	2019-01-27	1550	A	2.29	A	0.00	A
USGS	02331600	2019-01-28	1480	A	2.22	A	0.00	A
USGS	02331600	2019-01-29	1440	A	2.18	A	0.04	A
USGS	02331600	2019-01-30	1370	A	2.11	A	0.00	A
USGS	02331600	2019-01-31	1320	A	2.06	A	0.00	A
USGS	02331600	2019-02-01	1300	A	2.03	A	0.00	A
USGS	02331600	2019-02-02	1280	A	2.01	A	0.00	A
USGS	02331600	2019-02-03	1270	A	2.01	A	0.06	A
USGS	02331600	2019-02-04	1250	A	1.98	A	0.00	A
USGS	02331600	2019-02-05	1220	A	1.96	A	0.00	A
USGS	02331600	2019-02-06	1220	A	1.96	A	0.15	A
USGS	02331600	2019-02-07	1210	A	1.95	A	0.00	A
USGS	02331600	2019-02-08	1160	A	1.91	A	0.00	A
USGS	02331600	2019-02-09	1110	A	1.86	A	0.00	A
USGS	02331600	2019-02-10	1090	A	1.84	A	0.10	A
USGS	02331600	2019-02-11	1200	A	1.94	A	0.34	A
USGS	02331600	2019-02-12	2260	A	2.96	A	1.11	A
USGS	02331600	2019-02-13	2120	A	2.82	A	0.00	A
USGS	02331600	2019-02-14	1520	A	2.27	A	0.00	A
USGS	02331600	2019-02-15	1380	A	2.13	A	0.15	A
USGS	02331600	2019-02-16	1850	A	2.57	A	0.62	A
USGS	02331600	2019-02-17	1590	A	2.33	A	0.66	A
USGS	02331600	2019-02-18	2400	A	3.07	A	0.05	A
USGS	02331600	2019-02-19	2160	A	2.86	A	1.43	A
USGS	02331600	2019-02-20	3240	A	3.88	A	1.40	A
USGS	02331600	2019-02-21	6930	A	6.93	A	1.49	A
USGS	02331600	2019-02-22	6150	A	6.36	A	1.21	A
USGS	02331600	2019-02-23	4100	A	4.65	A	0.15	A
USGS	02331600	2019-02-24	3570	A	4.19	A	0.57	A
USGS	02331600	2019-02-25	2710	A	3.38	A	0.00	A
USGS	02331600	2019-02-26	2410	A	3.06	A	0.00	A
USGS	02331600	2019-02-27	2250	A	2.91	A	0.02	A
USGS	02331600	2019-02-28	2120	A	2.81	A	0.10	A
USGS	02331600	2019-03-01	2230	A	2.90	A	0.51	A
USGS	02331600	2019-03-02	2100	A	2.79	A	0.00	A
USGS	02331600	2019-03-03	2450	A	3.12	A	1.06	A
USGS	02331600	2019-03-04	2630	A	3.29	A	0.00	A
USGS	02331600	2019-03-05	2080	A	2.77	A	0.00	A
USGS	02331600	2019-03-06	1890	A	2.61	A	0.00	A
USGS	02331600	2019-03-07	1800	A	2.53	A	0.00	A
USGS	02331600	2019-03-08	1790	A	2.52	A	0.54	A
USGS	02331600	2019-03-09	2070	A	2.76	A	0.17	A
USGS	02331600	2019-03-10	1850	A	2.57	A	0.02	A
USGS	02331600	2019-03-11	1750	A	2.48	A	0.08	A
USGS	02331600	2019-03-12	1680	A	2.42	A	0.00	A
USGS	02331600	2019-03-13	1620	A	2.36	A	0.00	A
USGS	02331600	2019-03-14	1590	A	2.33	A	0.33	A
USGS	02331600	2019-03-15	2200	A	2.88	A	0.54	A
USGS	02331600	2019-03-16	1900	A	2.61	A	0.00	A
USGS	02331600	2019-03-17	1700	A	2.43	A	0.00	A
USGS	02331600	2019-03-18	1600	A	2.34	A	0.00	A
USGS	02331600	2019-03-19	1530	A	2.27	A	0.00	A
USGS	02331600	2019-03-20	1490	A	2.23	A	0.00	A
USGS	02331600	2019-03-21	1470	A	2.21	A	0.00	A
USGS	02331600	2019-03-22	1430	A	2.18	A	0.00	A
USGS	02331600	2019-03-23	1390	A	2.14	A	0.00	A
USGS	02331600	2019-03-24	1360	A	2.10	A	0.00	A
USGS	02331600	2019-03-25	1380	A	2.12	A	0.41	A
USGS	02331600	2019-03-26	1420	A	2.16	A	0.02	A
USGS	02331600	2019-03-27	1350	A	2.09	A	0.00	A
USGS	02331600	2019-03-28	1300	A	2.04	A	0.00	A
USGS	02331600	2019-03-29	1280	A	2.02	A	0.00	A
USGS	02331600	2019-03-30	1270	A	2.01	A	0.00	A
USGS	02331600	2019-03-31	1310	A	2.05	A	0.18	A
USGS	02331600	2019-04-01	1240	A	1.97	A	0.00	A
USGS	02331600	2019-04-02	1210	A	1.95	A	0.00	A
USGS	02331600	2019-04-03	1190	A	1.93	A	0.00	A
USGS	02331600	2019-04-04	1160	A	1.91	A	0.09	A
USGS	02331600	2019-04-05	1740	A	2.46	A	1.08	A
USGS	02331600	2019-04-06	1430	A	2.17	A	0.00	A
USGS	02331600	2019-04-07	1350	A	2.09	A	0.20	A
USGS	02331600	2019-04-08	1370	A	2.11	A	0.25	A
USGS	02331600	2019-04-09	1460	A	2.21	A	0.04	A
USGS	02331600	2019-04-10	1450	A	2.19	A	0.00	A
USGS	02331600	2019-04-11	1290	A	2.03	A	0.00	A
USGS	02331600	2019-04-12	1260	A	2.00	A	0.13	A
USGS	02331600	2019-04-13	1220	A	1.96	A		
USGS	02331600	2019-04-14	2100	A	2.80	A		
USGS	02331600	2019-04-15	2210	A	2.90	A		
USGS	02331600	2019-04-16	1570	A	2.31	A		
USGS	02331600	2019-04-17	1400	A	2.15	A		
USGS	02331600	2019-04-18	1310	A	2.05	A	0.00	A
USGS	02331600	2019-04-19	7180	A	6.77	A	3.06	A
USGS	02331600	2019-04-20	3750	A	4.32	A	0.02	A
USGS	02331600	2019-04-21	2240	A	2.91	A	0.00	A
USGS	02331600	2019-04-22	1870	A	2.59	A	0.00	A
USGS	02331600	2019-04-23	1690	A	2.42	A	0.00	A
USGS	02331600	2019-04-24	1570	A	2.31	A	0.00	A
USGS	02331600	2019-04-25	1480	A	2.23	A	0.00	A
USGS	02331600	2019-04-26	1420	A	2.16	A	0.04	A
USGS	02331600	2019-04-27	1340	A	2.08	A	0.00	A
USGS	02331600	2019-04-28	1300	A	2.03	A	0.00	A
USGS	02331600	2019-04-29	1260	A	1.99	A	0.00	A
USGS	02331600	2019-04-30	1220	A	1.96	A	0.00	A
USGS	02331600	2019-05-01	1190	A	1.93	A	0.00	A
USGS	02331600	2019-05-02	1170	A	1.92	A	0.00	A
USGS	02331600	2019-05-03	1140	A	1.89	A	0.00	A
USGS	02331600	2019-05-04	1280	A	2.02	A	2.20	A
USGS	02331600	2019-05-05	1490	A	2.23	A	0.11	A
USGS	02331600	2019-05-06	1190	A	1.94	A	0.00	A
USGS	02331600	2019-05-07	1110	A	1.86	A	0.00	A
USGS	02331600	2019-05-08	1080	A	1.83	A	0.00	A
USGS	02331600	2019-05-09	1060	A	1.81	A	0.05	A
USGS	02331600	2019-05-10	1040	A	1.80	A	0.02	A
USGS	02331600	2019-05-11	1650	A	2.38	A	0.29	A
USGS	02331600	2019-05-12	1560	A	2.30	A	0.07	A
USGS	02331600	2019-05-13	1300	A	2.04	A	0.00	A
USGS	02331600	2019-05-14	1140	A	1.89	A	0.00	A
USGS	02331600	2019-05-15	1060	A	1.82	A	0.00	A
USGS	02331600	2019-05-16	1030	A	1.79	A	0.00	A
USGS	02331600	2019-05-17	998	A	1.76	A	0.01	A
USGS	02331600	2019-05-18	970	A	1.73	A	0.00	A
USGS	02331600	2019-05-19	938	A	1.70	A	0.00	A
USGS	02331600	2019-05-20	910	A	1.67	A	0.00	A
USGS	02331600	2019-05-21	879	A	1.63	A	0.00	A
USGS	02331600	2019-05-22	856	A	1.61	A	0.00	A
USGS	02331600	2019-05-23	846	A	1.60	A	0.11	A
USGS	02331600	2019-05-24	835	A	1.58	A	0.00	A
USGS	02331600	2019-05-25	806	A	1.55	A	0.00	A
USGS	02331600	2019-05-26	783	A	1.52	A	0.00	A
USGS	02331600	2019-05-27	760	A	1.50	A	0.00	A
USGS	02331600	2019-05-28	746	A	1.48	A	0.00	A
USGS	02331600	2019-05-29	726	A	1.45	A	0.00	A
USGS	02331600	2019-05-30	706	A	1.43	A	0.00	A
USGS	02331600	2019-05-31	689	A	1.40	A	0.00	A
USGS	02331600	2019-06-01	674	A	1.38	A	0.00	A
USGS	02331600	2019-06-02	667	A	1.37	A	0.00	A
USGS	02331600	2019-06-03	650	A	1.35	A	0.00	A
USGS	02331600	2019-06-04	629	A	1.32	A	0.00	A
USGS	02331600	2019-06-05	648	A	1.35	A	0.11	A
USGS	02331600	2019-06-06	801	A	1.54	A	0.54	A
USGS	02331600	2019-06-07	1050	A	1.79	A	0.77	A
USGS	02331600	2019-06-08	1640	A	2.35	A	1.90	A
USGS	02331600	2019-06-09	1750	A	2.48	A	0.37	A
USGS	02331600	2019-06-10	1590	A	2.33	A	0.82	A
USGS	02331600	2019-06-11	1290	A	2.04	A	0.00	A
USGS	02331600	2019-06-12	993	A	1.75	A	0.00	A
USGS	02331600	2019-06-13	878	A	1.63	A	0.00	A
USGS	02331600	2019-06-14	798	A	1.54	A	0.00	A
USGS	02331600	2019-06-15	755	A	1.49	A	0.00	A
USGS	02331600	2019-06-16	735	A	1.46	A	0.00	A
USGS	02331600	2019-06-17	718	A	1.44	A	0.14	A
USGS	02331600	2019-06-18	866	A	1.62	A	0.31	A
USGS	02331600	2019-06-19	888	A	1.64	A	0.02	A
USGS	02331600	2019-06-20	754	A	1.49	A	0.02	A
USGS	02331600	2019-06-21	698	A	1.41	A	0.00	A
USGS	02331600	2019-06-22	772	A	1.51	A	1.25	A
